mechanism_level,treatment,seed,native_wage_short,native_wage_medium,native_wage_long,native_employment_short,native_employment_long,unemployment_short,output_long,vacancy_short,firm_count_long,native_wage_skill_0_short,native_wage_skill_1_short,native_wage_skill_2_short,native_wage_change_short,native_wage_change_long
6,shock_10pct_balanced,302,0.7906397036326478,0.8070808963410565,0.8235222700657612,0.9062121212121212,0.8636363636363636,0.10896969696969695,1.1888238753296358,0.7301364925818516,303.0,0.6732937315429245,0.7950337983755476,0.9001916396486943,1.9900294889809844,6.1966060255339634
6,shock_10pct_balanced,303,0.7829545088537356,0.8029786897815434,0.8194009076210402,0.9221212121212122,0.8523863636363637,0.09127272727272728,1.0027261532780314,0.7472570897606934,313.25,0.6756140592837082,0.7904401508300509,0.8819536007858889,2.2738297041500335,7.059618865477975
6,shock_10pct_balanced,304,0.7908930231936546,0.8080097434065555,0.8200642994388987,0.9198484848484849,0.8673863636363636,0.08872727272727272,1.1140396861680575,0.7701140828353189,311.25,0.6803133884803695,0.7950413640117103,0.8975204656312353,1.916329939393338,5.790746195622373
6,shock_10pct_balanced,305,0.791378610544625,0.8078546281179149,0.8214213874706802,0.9228787878787879,0.8660227272727273,0.09309090909090907,1.1028039608871762,0.7553723736531549,309.0,0.6728592775489983,0.8046456536009083,0.89332283784056,2.4752062497086014,6.310530590990133
6,shock_10pct_balanced,306,0.7870347881458509,0.8018428110885776,0.8175579329308025,0.9065151515151516,0.8794318181818181,0.10315151515151515,1.3734835897725968,0.7496034494489003,307.0,0.6850618737323911,0.7894361466758152,0.8910716082061209,1.9961096832924432,6.028446639504804
6,shock_10pct_balanced,307,0.786751358403357,0.8100562973392446,0.8245643676392557,0.9166666666666666,0.8621590909090909,0.09999999999999999,1.0736706374673006,0.7655594331672247,311.5,0.6796501811545005,0.7886641112805076,0.89353368157153,1.9287856013926714,6.582928801619449
6,shock_5pct_complements,300,0.7950852275249738,0.81654070716429,0.8295940841494803,0.9374242424242425,0.9301136363636364,0.06806349206349206,1.7871571274272267,0.7734538294993477,327.5,0.6897842900147969,0.7965159738097686,0.8977216551815065,2.124372455586226,6.5787515148397295
6,shock_5pct_complements,301,0.7952372272582005,0.8128436501730588,0.8288954771047587,0.9460606060606062,0.9169318181818182,0.06399999999999999,1.4820387138276025,0.7779227437494566,316.5,0.6818835985322086,0.8036743632263814,0.9058138805551325,2.0346153933925626,6.387225576173673
6,shock_5pct_complements,302,0.796597282872928,0.8149219102800007,0.8246704746037548,0.9293939393939393,0.9060227272727273,0.08025396825396826,1.675822602171103,0.7461928548368109,310.0,0.682816466249831,0.8043601467541804,0.901710380225793,2.3528864052792167,6.303034095245731
6,shock_5pct_complements,303,0.7856237433193419,0.8050041153332685,0.8163234981447147,0.941060606060606,0.9193181818181817,0.06920634920634922,1.8919871235382464,0.769214469579826,317.25,0.6808682365313911,0.7975450701216844,0.8880881802736909,2.246489172483459,6.184751708500152
6,shock_5pct_complements,304,0.7979569618359018,0.8152897135738714,0.8275175589123333,0.9436363636363637,0.9269318181818181,0.06298412698412698,1.69210041529168,0.7763748659317949,329.25,0.6899367889998613,0.8069588454828388,0.9012823746357955,2.336314748251805,6.08106468814737
6,shock_5pct_complements,305,0.7981824290514692,0.8129301627993499,0.8231139143477897,0.9375757575757575,0.9205681818181819,0.07657142857142857,1.7184088576909757,0.7600173422641016,312.0,0.6828870961651375,0.8109942690028579,0.8990477556137121,2.362868058142583,5.806823065869886
6,shock_5pct_complements,306,0.788689009934265,0.8053105925258011,0.8184540234309697,0.9368181818181819,0.90625,0.07238095238095238,1.8638166760813228,0.7851063905210869,317.0,0.6836546061764063,0.7973401646060485,0.8986342202049582,2.2014531737259704,5.995256293881124
6,shock_5pct_complements,307,0.794569329875213,0.8140608902310144,0.8289027072608097,0.9306060606060607,0.8986363636363637,0.07580952380952381,1.8130168726951539,0.7767912822083671,304.75,0.689236549599233,0.7973304417734827,0.9035538102323909,2.527172694372333,6.892691389963898
6,shock_5pct_recession,300,0.796570887478382,0.8171474557280705,0.8277446250525277,0.9025757575757577,0.8279545454545454,0.10742857142857143,0.8072229600958037,0.7551784028626595,305.5,0.68901330880613,0.7955048001042707,0.897800937141154,3.068140000631746,7.0067436350978065
6,shock_5pct_recession,301,0.7943337877249332,0.8153702007703474,0.8297737092017459,0.930909090909091,0.8464772727272727,0.07593650793650795,0.860995651951475,0.7675543620177034,311.5,0.6818356372523792,0.8001023272025298,0.9001862585157395,2.541193246314197,7.117909653828438
6,shock_5pct_recession,302,0.796699742674603,0.8145621715006233,0.8274457945869342,0.9236363636363635,0.8371590909090909,0.08076190476190476,0.9790435601412177,0.728019337210808,298.25,0.6827485128675269,0.7988715930023081,0.9019890502195226,2.6018205419298885,6.8643412522194795
6,shock_5pct_recession,303,0.7867522750550573,0.8067944383373462,0.8213828285700168,0.9106060606060606,0.8303409090909091,0.09396825396825396,0.8774112419393378,0.7415877386387683,304.75,0.6791917012212396,0.7974070630653968,0.8856758414561327,2.9388102654943866,7.430026107019677
6,shock_5pct_recession,304,0.7931972942422352,0.8143370786372002,0.8295732889192499,0.9237878787878788,0.8251136363636364,0.07606349206349206,0.8782655084946229,0.7560564450558097,297.5,0.6841985770485204,0.7984130228581622,0.899813792948411,2.5023834766511746,6.85399173133765
6,shock_5pct_recession,305,0.7927612555205957,0.8113571210829879,0.8215179650666177,0.915,0.8226136363636364,0.08863492063492062,0.8668577039776811,0.7558515645068465,302.25,0.6729575137874676,0.805317050621046,0.8937216221732841,2.5315490889610754,6.528147242998161
6,shock_5pct_recession,306,0.787576130149064,0.8086953225477945,0.8244453463255936,0.917878787878788,0.83625,0.08952380952380952,1.119190189073049,0.7420032957718142,301.25,0.6850248513600188,0.789405614924973,0.8937174279339032,2.208746030554254,6.813356454139644
6,shock_5pct_recession,307,0.7916543979998001,0.812773270583196,0.8275101851704364,0.9156060606060606,0.8330681818181818,0.08952380952380952,0.8724279612843799,0.7581391415090307,307.5,0.6842606953338367,0.7964526364248009,0.8976454575416891,2.610719264260815,7.2191369845035185
